index,name,sector,biome,hazards,hash,position,waypoints,maxHealth,health,disabled,initialOwner,currentOwner,regenPerSecond,event,statistics,attacking
171,GACRUX,Jin Xi,"{'name': 'Swamp', 'description': 'Tall, gnarled trees flourish across the surface of this forested world. Sunlight filters past dangling vines, to the saturated undergrowth below.'}","[{'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",2036924050,"{'x': 0.7302936, 'y': 0.14800768}",[214],1000000,1000000,False,Humans,Terminids,5.5555553,,"{'missionsWon': 8192696, 'missionsLost': 644868, 'missionTime': 29943758656, 'terminidKills': 4121267047, 'automatonKills': 8, 'illuminateKills': 0, 'bulletsFired': 17699777453, 'bulletsHit': 21243950376, 'timePlayed': 29943758656, 'deaths': 68340798, 'revives': 0, 'friendlies': 11476053, 'missionSuccessRate': 92, 'accuracy': 100, 'playerCount': 487}",[]
172,GAR HAREN,Jin Xi,"{'name': 'Foggy Swamp', 'description': 'Squelching mud, twisting roots; the odor of rot and anarchy. A teeming, endless morass.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}]",2254239637,"{'x': 0.7312195, 'y': -0.12242107}","[130, 173, 175]",1000000,1000000,False,Humans,Terminids,1.3888888,,"{'missionsWon': 2313563, 'missionsLost': 215557, 'missionTime': 7643517848, 'terminidKills': 1051388286, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 4169225878, 'bulletsHit': 4883214026, 'timePlayed': 7643517848, 'deaths': 17781563, 'revives': 0, 'friendlies': 3037739, 'missionSuccessRate': 91, 'accuracy': 100, 'playerCount': 214}",[]
173,GATRIA,Jin Xi,"{'name': 'Crimsonmoor', 'description': 'A crimson algae has propagated wildly across this entire planet, coating its rocky hills with a constant red that masks the spilt blood of the heroes who defend it from tyranny.'}","[{'name': 'Ion Storms', 'description': 'Ion storms intermittently disable Stratagems.'}]",1039531899,"{'x': 0.8252936, 'y': -0.13200772}","[217, 218]",1000000,1000000,False,Humans,Terminids,4.1666665,,"{'missionsWon': 7437901, 'missionsLost': 488764, 'missionTime': 26870293296, 'terminidKills': 4053575824, 'automatonKills': 96, 'illuminateKills': 0, 'bulletsFired': 14720114076, 'bulletsHit': 17836018196, 'timePlayed': 26870293296, 'deaths': 51289148, 'revives': 0, 'friendlies': 9182081, 'missionSuccessRate': 93, 'accuracy': 100, 'playerCount': 13}",[]
174,GEMMA,Ursa,"{'name': 'Rainforest', 'description': ""The strange subversion of photosynthesis that sustains the oddly-hued flora that flourishes on this planet remains an intriguing mystery to Super Earth's greatest exo-biologists.""}","[{'name': 'Ion Storms', 'description': 'Ion storms intermittently disable Stratagems.'}]",1730968584,"{'x': 0.5600685, 'y': -0.27437216}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 866013, 'missionsLost': 93789, 'missionTime': 3496914980, 'terminidKills': 523, 'automatonKills': 0, 'illuminateKills': 559591129, 'bulletsFired': 2622861129, 'bulletsHit': 2553876736, 'timePlayed': 3496914980, 'deaths': 6293632, 'revives': 0, 'friendlies': 1145456, 'missionSuccessRate': 90, 'accuracy': 97, 'playerCount': 3}",[]
175,GRAND ERRANT,Farsight,"{'name': 'Desolate', 'description': 'Scorching temperatures, high winds, and low precipitation cause a near-constant cycle of fires to sweep this planet, punctuated by short bursts of lush rebirth between infernos.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Fire Tornadoes', 'description': 'Planet is ravaged by deadly fire tornadoes.'}]",3461540330,"{'x': 0.6873349, 'y': -0.2439588}","[218, 219]",1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 426658, 'missionsLost': 41405, 'missionTime': 1702245172, 'terminidKills': 255966047, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 843451886, 'bulletsHit': 1028121012, 'timePlayed': 1702245172, 'deaths': 3556806, 'revives': 0, 'friendlies': 619762, 'missionSuccessRate': 91, 'accuracy': 100, 'playerCount': 3}",[218]
176,HADAR,Ferris,"{'name': 'Winter', 'description': ""Submerged in eternal winter, this world's frosty peaks glimmer in the light of its too-distant star.""}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Blizzards', 'description': 'Intense blizzard reduce mobility and moderately reduce visibility for both enemy and friendly units.'}]",3671746797,"{'x': 0.51897186, 'y': -0.3859795}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 631312, 'missionsLost': 66911, 'missionTime': 2592638757, 'terminidKills': 320, 'automatonKills': 0, 'illuminateKills': 409778928, 'bulletsFired': 1721768758, 'bulletsHit': 1738874630, 'timePlayed': 2592638757, 'deaths': 4353686, 'revives': 0, 'friendlies': 874657, 'missionSuccessRate': 90, 'accuracy': 100, 'playerCount': 7}",[]
177,HAKA,Leo,"{'name': 'Wasteland', 'description': 'The lifeless grey of this planet is interrupted only by the violet flowers that grow from strange, parasitic outcroppings.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}]",1969390828,"{'x': 0.5813272, 'y': -0.45833483}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
178,HALDUS,Ferris,"{'name': 'Swamp', 'description': 'Tall, gnarled trees flourish across the surface of this forested world. Sunlight filters past dangling vines, to the saturated undergrowth below.'}","[{'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",3856827013,"{'x': 0.45897943, 'y': -0.45897192}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 613881, 'missionsLost': 60442, 'missionTime': 2579555039, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 435070740, 'bulletsFired': 1954897637, 'bulletsHit': 1887077376, 'timePlayed': 2579555039, 'deaths': 4496757, 'revives': 0, 'friendlies': 855545, 'missionSuccessRate': 91, 'accuracy': 96, 'playerCount': 9}",[]
179,HALIES PORT,Leo,"{'name': 'Icemoss', 'description': 'Ice and moss-covered rock can be found across most of the surface of this planet.'}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}]",386932878,"{'x': 0.4808474, 'y': -0.5826475}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
180,HERTHON SECUNDUS,Ferris,"{'name': 'Desolate', 'description': 'Scorching temperatures, high winds, and low precipitation cause a near-constant cycle of fires to sweep this planet, punctuated by short bursts of lush rebirth between infernos.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Fire Tornadoes', 'description': 'Planet is ravaged by deadly fire tornadoes.'}]",2517847560,"{'x': 0.27001774, 'y': -0.5880387}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 36440, 'missionsLost': 3723, 'missionTime': 147925465, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 23500838, 'bulletsFired': 93635013, 'bulletsHit': 90007064, 'timePlayed': 147925465, 'deaths': 253962, 'revives': 0, 'friendlies': 44647, 'missionSuccessRate': 90, 'accuracy': 96, 'playerCount': 0}",[]
181,HESOE PRIME,Rigel,"{'name': 'Winter', 'description': ""Submerged in eternal winter, this world's frosty peaks glimmer in the light of its too-distant star.""}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Blizzards', 'description': 'Intense blizzard reduce mobility and moderately reduce visibility for both enemy and friendly units.'}]",1581052380,"{'x': 0.3589587, 'y': -0.73933494}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 843538, 'missionsLost': 71522, 'missionTime': 3480914113, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 572631684, 'bulletsFired': 2591740647, 'bulletsHit': 2568421416, 'timePlayed': 3480914113, 'deaths': 5829341, 'revives': 0, 'friendlies': 1129870, 'missionSuccessRate': 92, 'accuracy': 99, 'playerCount': 13}",[]
182,HEZE BAY,Hanzo,"{'name': 'Mesa', 'description': ""A blazing-hot desert planet, it's rocky mesas are the sole interruptions to the endless sea of dunes.""}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Sandstorms', 'description': 'Dense sandstorms reduce mobility and greatly reduce visibility for both enemy and friendly units.'}]",4182360890,"{'x': 0.04742095, 'y': -0.64221954}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 361608, 'missionsLost': 44815, 'missionTime': 1495990539, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 236852795, 'bulletsFired': 1034238640, 'bulletsHit': 1007127802, 'timePlayed': 1495990539, 'deaths': 2706922, 'revives': 0, 'friendlies': 500389, 'missionSuccessRate': 88, 'accuracy': 97, 'playerCount': 5}",[]
183,HORT,Rigel,"{'name': 'Highlands', 'description': 'Rocky outcroppings punctuate fields of tall grass in a planet dominated by misty highland terrain.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}, {'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",2078192573,"{'x': 0.2510076, 'y': -0.69129366}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 628544, 'missionsLost': 61106, 'missionTime': 2604518619, 'terminidKills': 1095, 'automatonKills': 0, 'illuminateKills': 433082339, 'bulletsFired': 1918360678, 'bulletsHit': 1870520310, 'timePlayed': 2604518619, 'deaths': 4498902, 'revives': 0, 'friendlies': 865076, 'missionSuccessRate': 91, 'accuracy': 97, 'playerCount': 7}",[]
184,HYDROBIUS,Omega,"{'name': 'Desert', 'description': 'A desert planet prone to unpredictable and dangerous sand twisters.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Tremors', 'description': 'Frequent earthquakes stun players and enemies alike.'}]",1722929190,"{'x': -0.04842106, 'y': -0.70721954}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 231913, 'missionsLost': 29811, 'missionTime': 969987376, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 157895157, 'bulletsFired': 737714402, 'bulletsHit': 706533200, 'timePlayed': 969987376, 'deaths': 1803876, 'revives': 0, 'friendlies': 344415, 'missionSuccessRate': 88, 'accuracy': 95, 'playerCount': 2}",[]
185,KARLIA,Omega,"{'name': 'Desolate', 'description': 'Scorching temperatures, high winds, and low precipitation cause a near-constant cycle of fires to sweep this planet, punctuated by short bursts of lush rebirth between infernos.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Fire Tornadoes', 'description': 'Planet is ravaged by deadly fire tornadoes.'}]",101839064,"{'x': -0.1330078, 'y': -0.6602936}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
186,KEID,Akira,"{'name': 'Mesa', 'description': ""A blazing-hot desert planet, it's rocky mesas are the sole interruptions to the endless sea of dunes.""}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Sandstorms', 'description': 'Dense sandstorms reduce mobility and greatly reduce visibility for both enemy and friendly units.'}]",2563880739,"{'x': -0.2649589, 'y': -0.6723349}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 886491, 'missionsLost': 82818, 'missionTime': 3701567898, 'terminidKills': 0, 'automatonKills': 294, 'illuminateKills': 599778873, 'bulletsFired': 2719314213, 'bulletsHit': 2656189686, 'timePlayed': 3701567898, 'deaths': 6230682, 'revives': 0, 'friendlies': 1189347, 'missionSuccessRate': 91, 'accuracy': 97, 'playerCount': 10}",[]
187,KHANDARK,Guang,"{'name': 'Foggy Swamp', 'description': 'Squelching mud, twisting roots; the odor of rot and anarchy. A teeming, endless morass.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}]",1697634205,"{'x': -0.37284753, 'y': -0.5306474}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 146821, 'missionsLost': 17234, 'missionTime': 601914530, 'terminidKills': 81, 'automatonKills': 0, 'illuminateKills': 95869236, 'bulletsFired': 413330674, 'bulletsHit': 389658620, 'timePlayed': 601914530, 'deaths': 1009343, 'revives': 0, 'friendlies': 213216, 'missionSuccessRate': 89, 'accuracy': 94, 'playerCount': 3}",[]
188,KLAKA 5,Alstrad,"{'name': 'Foggy Swamp', 'description': 'Squelching mud, twisting roots; the odor of rot and anarchy. A teeming, endless morass.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}]",1366049074,"{'x': -0.5559487, 'y': -0.31584743}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 114446, 'missionsLost': 9925, 'missionTime': 463146863, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 76875880, 'bulletsFired': 345712293, 'bulletsHit': 332713686, 'timePlayed': 463146863, 'deaths': 814041, 'revives': 0, 'friendlies': 154740, 'missionSuccessRate': 92, 'accuracy': 96, 'playerCount': 8}",[]
189,KNETH PORT,Alstrad,"{'name': 'Desolate', 'description': 'Scorching temperatures, high winds, and low precipitation cause a near-constant cycle of fires to sweep this planet, punctuated by short bursts of lush rebirth between infernos.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Fire Tornadoes', 'description': 'Planet is ravaged by deadly fire tornadoes.'}]",4234355218,"{'x': -0.4953272, 'y': -0.4213348}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
190,KRAZ,Alstrad,"{'name': 'Canyon', 'description': 'This arid, rocky biome covering this world has driven the evolution of exceptionally efficient water usage in its various organisms.'}","[{'name': 'Tremors', 'description': 'Frequent earthquakes stun players and enemies alike.'}]",2097290850,"{'x': -0.6140685, 'y': -0.20337197}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 351390, 'missionsLost': 35032, 'missionTime': 1485045678, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 268465972, 'bulletsFired': 1007382434, 'bulletsHit': 972834670, 'timePlayed': 1485045678, 'deaths': 2575241, 'revives': 0, 'friendlies': 588231, 'missionSuccessRate': 90, 'accuracy': 96, 'playerCount': 3}",[]
191,KUMA,Hawking,"{'name': 'Canyon', 'description': 'This arid, rocky biome covering this world has driven the evolution of exceptionally efficient water usage in its various organisms.'}","[{'name': 'Tremors', 'description': 'Frequent earthquakes stun players and enemies alike.'}]",3764590020,"{'x': 0.03396134, 'y': 0.9259823}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
192,LASTOFE,Theseus,"{'name': 'Mesa', 'description': ""A blazing-hot desert planet, it's rocky mesas are the sole interruptions to the endless sea of dunes.""}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Sandstorms', 'description': 'Dense sandstorms reduce mobility and greatly reduce visibility for both enemy and friendly units.'}]",3052439858,"{'x': -0.62221956, 'y': -0.042420916}",[239],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
